Date_Short,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,V_SPREAD_OPEN,V_SPREAD_CLOSE,TOTAL_OPEN,TOTAL_CLOSE,V_2H_SPREAD,2H_TOTAL
1027,20211027,532,H,Brooklyn,22,29,23,19,93,5,3.5,-160,1.5,5,3.5,222.5,218,1.5,106.5
1027,20211027,533,V,Indiana,24,24,23,29,100,1.5,214,100,2.5,1.5,1,220,214,2.5,105.5
1027,20211027,534,H,Toronto,29,28,30,31,118,220,1,-120,105.5,1.5,1,220,214,2.5,105.5
1027,20211027,535,V,Atlanta,19,34,31,18,102,5.5,5,-200,5,5.5,5,222,220.5,5,108.5
1027,20211027,536,H,NewOrleans,33,26,18,22,99,222,220.5,175,108.5,5.5,5,222,220.5,5,108.5
1027,20211027,537,V,Washington,24,38,25,29,116,228.5,224,155,109,4.5,4,228.5,224,5,109
1027,20211027,538,H,Boston,19,33,34,21,107,4.5,4,-175,5,4.5,4,228.5,224,5,109
1027,20211027,539,V,LALakers,41,31,23,20,115,9,5.5,-220,106.5,9,5.5,220.5,217,1.5,106.5
1027,20211027,540,H,OklahomaCity,19,37,41,26,123,220.5,217,190,1.5,9,5.5,220.5,217,1.5,106.5
1027,20211027,541,V,Minnesota,44,22,28,19,113,228.5,231,195,113,7,5.5,228.5,231,6,113
1027,20211027,542,H,Milwaukee,34,24,21,29,108,7,5.5,-235,6,7,5.5,228.5,231,6,113
1027,20211027,543,V,Sacramento,23,30,29,28,110,228,224.5,300,110,8.5,8,228,224.5,1.5,110
1027,20211027,544,H,Phoenix,29,32,15,31,107,8.5,8,-360,1.5,8.5,8,228,224.5,1.5,110
1027,20211027,545,V,Memphis,27,30,20,19,96,235.5,233,115,117.5,4.5,2.5,235.5,233,3,117.5
1027,20211027,546,H,Portland,24,27,36,29,116,4.5,2.5,-135,3,4.5,2.5,235.5,233,3,117.5
1027,20211027,547,V,Cleveland,23,24,25,20,92,220,219,290,106,7.5,8.5,220,219,8,106
1027,20211027,548,H,LAClippers,14,26,24,15,79,7.5,8.5,-350,8,7.5,8.5,220,219,8,106
1028,20211028,549,V,Detroit,22,24,21,35,102,217,211,450,102.5,10.5,11,217,211,4.5,102.5
1028,20211028,550,H,Philadelphia,21,31,27,31,110,10.5,11,-600,4.5,10.5,11,217,211,4.5,102.5
1028,20211028,551,V,Atlanta,32,23,31,25,111,2.5,4,-170,4.5,2.5,4,224,222.5,4.5,109.5
1028,20211028,552,H,Washington,33,31,36,22,122,224,222.5,150,109.5,2.5,4,224,222.5,4.5,109.5
1028,20211028,553,V,NewYork,27,28,27,22,104,215,216.5,100,104.5,4,1.5,215,216.5,1,104.5
1028,20211028,554,H,Chicago,25,26,22,30,103,4,1.5,-120,1,4,1.5,215,216.5,1,104.5
1028,20211028,555,V,Utah,32,29,31,30,122,9,9.5,-450,0.5,9,9.5,223.5,222.5,0.5,113.5
1028,20211028,556,H,Houston,18,22,32,19,91,223.5,222.5,375,113.5,9,9.5,223.5,222.5,0.5,113.5
1028,20211028,557,V,SanAntonio,25,24,27,23,99,221.5,219.5,220,107,6,6.5,221.5,219.5,5,107
1028,20211028,558,H,Dallas,15,32,29,28,104,6,6.5,-260,5,6,6.5,221.5,219.5,5,107
1028,20211028,559,V,Memphis,20,25,28,25,104,233,228,200,116,5,6,233,228,0,116
1028,20211028,560,H,GoldenState,37,18,24,19,101,5,6,-240,0,5,6,233,228,0,116
1029,20211029,561,V,Orlando,20,31,27,31,109,210,206.5,380,105.5,7,9.5,210,206.5,5,105.5
1029,20211029,562,H,Toronto,23,31,23,33,110,7,9.5,-460,5,7,9.5,210,206.5,5,105.5
1029,20211029,563,V,Charlotte,22,24,29,24,99,220.5,221.5,240,2,5.5,7,220.5,221.5,2,106
1029,20211029,564,H,Miami,33,31,20,30,114,5.5,7,-280,106,5.5,7,220.5,221.5,2,106
1029,20211029,565,V,Indiana,38,17,19,24,98,223,223,340,107.5,9,8.5,223,223,4.5,107.5
1029,20211029,566,H,Brooklyn,26,32,27,20,105,9,8.5,-410,4.5,9,8.5,223,223,4.5,107.5
1029,20211029,567,V,Sacramento,33,26,18,36,113,1,1.5,-120,108.5,1,1.5,222.5,221,3,108.5
1029,20211029,568,H,NewOrleans,26,22,24,37,109,222.5,221,100,3,1,1.5,222.5,221,3,108.5
1029,20211029,569,V,LAClippers,24,16,27,25,92,225,223.5,140,0.5,4,3.5,225,223.5,0.5,113.5
1029,20211029,570,H,Portland,25,23,28,35,111,4,3.5,-160,113.5,4,3.5,225,223.5,0.5,113.5
1029,20211029,571,V,Dallas,21,23,12,19,75,219.5,216.5,145,1,1.5,4,219.5,216.5,1,105
1029,20211029,572,H,Denver,29,25,33,19,106,1.5,4,-165,105,1.5,4,219.5,216.5,1,105
1029,20211029,573,V,Cleveland,28,26,31,16,101,219.5,221.5,290,107,8,8,219.5,221.5,5.5,107
1029,20211029,574,H,LALakers,21,33,34,25,113,8,8,-350,5.5,8,8,219.5,221.5,5.5,107
1030,20211030,501,V,Boston,20,27,26,30,112,225,223.5,110,1,1.5,2,225,223.5,1,113
1030,20211030,502,H,Washington,25,28,23,27,115,1.5,2,-130,113,1.5,2,225,223.5,1,113
1030,20211030,503,V,Orlando,20,27,26,30,103,205.5,207.5,200,105,5.5,6,205.5,207.5,3.5,105
1030,20211030,504,H,Detroit,25,23,34,28,110,5.5,6,-240,3.5,5.5,6,205.5,207.5,3.5,105
1030,20211030,505,V,NewYork,34,29,25,35,123,4.5,8,-360,4,4.5,8,217,214,4,104
1030,20211030,506,H,NewOrleans,28,31,24,34,117,217,214,300,104,4.5,8,217,214,4,104
1030,20211030,507,V,Toronto,22,24,21,30,97,215.5,212,125,103.5,3.5,3,215.5,212,2,103.5
1030,20211030,508,H,Indiana,25,22,19,28,94,3.5,3,-145,2,3.5,3,215.5,212,2,103.5
1030,20211030,509,V,Atlanta,15,31,23,25,94,218.5,216.5,145,3,3,3.5,218.5,216.5,3,105
1030,20211030,510,H,Philadelphia,28,32,29,33,122,3,3.5,-165,105,3,3.5,218.5,216.5,3,105
1030,20211030,511,V,Utah,24,33,15,27,99,4.5,3.5,-160,1,4.5,3.5,216.5,218.5,1,111
1030,20211030,512,H,Chicago,25,29,25,28,107,216.5,218.5,140,111,4.5,3.5,216.5,218.5,1,111
1030,20211030,513,V,SanAntonio,27,18,24,33,102,224.5,223.5,240,109,7,7,224.5,223.5,3.5,109
1030,20211030,514,H,Milwaukee,24,23,20,26,93,7,7,-280,3.5,7,7,224.5,223.5,3.5,109
1030,20211030,515,V,Miami,38,29,35,27,129,217.5,215,135,105,2,3.5,217.5,215,5.5,105
1030,20211030,516,H,Memphis,22,32,25,24,103,2,3.5,-155,5.5,2,3.5,217.5,215,5.5,105
1030,20211030,517,V,OklahomaCity,20,24,14,24,82,220,217,600,105,12.5,12.5,220,217,4,105
1030,20211030,518,H,GoldenState,28,27,27,21,103,12.5,12.5,-900,4,12.5,12.5,220,217,4,105
1030,20211030,519,V,Denver,23,20,26,24,93,222,219.5,105,1,2.5,1.5,222,219.5,1,106
1030,20211030,520,H,Minnesota,32,15,26,18,91,2.5,1.5,-125,106,2.5,1.5,222,219.5,1,106
1030,20211030,521,V,Cleveland,31,15,19,27,92,218,216,400,105,9.5,10,218,216,5.5,105
1030,20211030,522,H,Phoenix,24,26,28,23,101,9.5,10,-500,5.5,9.5,10,218,216,5.5,105
1031,20211031,523,V,Sacramento,22,25,25,27,99,219,218.5,165,107,4.5,4.5,219,218.5,1,107
1031,20211031,524,H,Dallas,31,22,29,23,105,4.5,4.5,-185,1,4.5,4.5,219,218.5,1,107
1031,20211031,525,V,Portland,29,31,28,25,113,1,2,-125,112,1,2,230,231,1,112
1031,20211031,526,H,Charlotte,27,26,36,36,125,230,231,105,1,1,2,230,231,1,112
1031,20211031,527,V,Utah,30,27,27,23,107,224.5,4.5,-185,114.5,1,4.5,224.5,222,0.5,114.5
1031,20211031,528,H,Milwaukee,23,25,21,26,95,1,222,165,0.5,1,4.5,224.5,222,0.5,114.5
1031,20211031,529,V,Detroit,25,24,25,17,91,215,211,600,102,12.5,12,215,211,3.5,102
1031,20211031,530,H,Brooklyn,28,36,32,21,117,12.5,12,-900,3.5,12.5,12,215,211,3.5,102
1031,20211031,531,V,Houston,15,20,19,31,85,224,224.5,475,109,12,11,224,224.5,1,109
1031,20211031,532,H,LALakers,27,27,21,20,95,12,11,-650,1,12,11,224,224.5,1,109
1101,20211101,533,V,Cleveland,40,25,23,25,113,224.5,220,180,106,4,5,224.5,220,7,106
1101,20211101,534,H,Charlotte,21,28,27,34,110,4,5,-210,7,4,5,224.5,220,7,106
1101,20211101,535,V,Portland,21,32,28,22,103,220.5,2,-125,2.5,6.5,2,220.5,221.5,2.5,108
1101,20211101,536,H,Philadelphia,27,27,32,27,113,6.5,221.5,105,108,6.5,2,220.5,221.5,2.5,108
1101,20211101,537,V,SanAntonio,33,23,27,35,118,218.5,215.5,120,5,3.5,2.5,218.5,215.5,5,105
1101,20211101,538,H,Indiana,43,35,31,22,131,3.5,2.5,-140,105,3.5,2.5,218.5,215.5,5,105
1101,20211101,539,V,Toronto,26,27,38,22,113,211.5,209,250,103,7,7.5,211.5,209,3.5,103
1101,20211101,540,H,NewYork,34,23,22,25,104,7,7.5,-300,3.5,7,7.5,211.5,209,3.5,103
1101,20211101,541,V,Washington,23,37,17,34,111,224,222,175,106,6,5.5,224,222,2.5,106
1101,20211101,542,H,Atlanta,34,29,21,34,118,6,5.5,-200,2.5,6,5.5,224,222,2.5,106
1101,20211101,543,V,Chicago,34,25,30,39,128,217.5,215.5,120,110.5,2,3,217.5,215.5,.5+03,110.5
1101,20211101,544,H,Boston,35,32,36,11,114,2,3,-140,.5+03,2,3,217.5,215.5,110.5,.5+03
1101,20211101,545,V,Denver,26,32,15,24,97,216,215.5,115,105.5,1.5,2,216,215.5,1,105.5
1101,20211101,546,H,Memphis,31,29,22,24,106,1.5,2,-135,1,1.5,2,216,215.5,1,105.5
1101,20211101,547,V,Orlando,26,27,19,43,115,218,217,320,109,9,8.5,218,217,3.5,109
1101,20211101,548,H,Minnesota,32,26,20,19,97,9,8.5,-380,3.5,9,8.5,218,217,3.5,109
1101,20211101,549,V,OklahomaCity,23,21,30,20,94,214,210,550,103,11,12.5,214,210,10,103
1101,20211101,550,H,LAClippers,14,26,26,33,99,11,12.5,-800,10,11,12.5,214,210,10,103
1102,20211102,551,V,Milwaukee,27,30,33,27,117,4.5,4.5,-180,108.5,4.5,4.5,216,211.5,2.5,108.5
1102,20211102,552,H,Detroit,20,19,23,27,89,216,211.5,160,2.5,4.5,4.5,216,211.5,2.5,108.5
1102,20211102,553,V,Miami,24,46,29,26,125,2,2.5,-140,103.5,2,2.5,212.5,209.5,0.5,103.5
1102,20211102,554,H,Dallas,30,32,26,22,110,212.5,209.5,120,0.5,2,2.5,212.5,209.5,0.5,103.5
1102,20211102,555,V,Sacramento,29,30,28,26,113,220,223.5,340,108.5,10,9.5,220,223.5,7,108.5
1102,20211102,556,H,Utah,33,25,32,29,119,10,9.5,-410,7,10,9.5,220,223.5,7,108.5
1102,20211102,557,V,NewOrleans,36,23,23,18,100,216.5,215,375,111,11.5,10,216.5,215,8,111
1102,20211102,558,H,Phoenix,22,26,28,36,112,11.5,10,-450,8,11.5,10,216.5,215,8,111
1102,20211102,559,V,Houston,35,35,19,28,117,219,219.5,450,107,11,11,219,219.5,9.5,107
1102,20211102,560,H,LALakers,32,32,23,32,119,11,11,-600,9.5,11,11,219,219.5,9.5,107
1103,20211103,501,V,Portland,26,27,24,27,104,4.5,5.5,-210,5.5,4.5,5.5,219.5,216.5,5.5,105.5
1103,20211103,502,H,Cleveland,23,37,27,20,107,219.5,216.5,180,105.5,4.5,5.5,219.5,216.5,5.5,105.5
1103,20211103,503,V,Boston,26,18,31,17,92,6.5,7,-300,5.5,6.5,7,214,212.5,5.5,108.5
1103,20211103,504,H,Orlando,28,18,10,23,79,214,212.5,250,108.5,6.5,7,214,212.5,5.5,108.5
1103,20211103,505,V,Toronto,29,30,27,23,109,215,212,140,104,3,3.5,215,212,5,104
1103,20211103,506,H,Washington,29,19,29,23,100,3,3.5,-160,5,3,3.5,215,212,5,104
1103,20211103,507,V,Chicago,19,25,28,26,98,217.5,215.5,120,2.5,2.5,2.5,217.5,215.5,2.5,109
1103,20211103,508,H,Philadelphia,29,29,26,19,103,2.5,2.5,-140,109,2.5,2.5,217.5,215.5,2.5,109
1103,20211103,509,V,NewYork,22,28,25,23,98,218,216,-105,2.5,0,1,218,216,2.5,105.5
1103,20211103,510,H,Indiana,36,23,21,31,111,0,1,-115,105.5,0,1,218,216,2.5,105.5
1103,20211103,511,V,Atlanta,28,31,20,29,108,218,221,165,109,4.5,4.5,218,221,2.5,109
1103,20211103,512,H,Brooklyn,35,26,34,22,117,4.5,4.5,-185,2.5,4.5,4.5,218,221,2.5,109
1103,20211103,513,V,Denver,19,36,28,23,106,213.5,1,-125,105.5,1,1,213.5,215.5,0,105.5
1103,20211103,514,H,Memphis,37,19,22,30,108,1,215.5,105,0,1,1,213.5,215.5,0,105.5
1103,20211103,515,V,LAClippers,27,31,45,23,126,215.5,2.5,-140,0.5,0,2.5,215.5,212.5,0.5,107
1103,20211103,516,H,Minnesota,23,31,34,27,115,0,212.5,120,107,0,2.5,215.5,212.5,0.5,107
1103,20211103,517,V,Dallas,28,31,22,28,109,1,2,-130,1,1,2,216,217,1,106.5
1103,20211103,518,H,SanAntonio,28,30,25,25,108,216,217,110,106.5,1,2,216,217,1,106.5
1103,20211103,519,V,NewOrleans,26,26,35,12,99,218.5,219,190,111,5.5,6,218.5,219,2,111
1103,20211103,520,H,Sacramento,27,29,36,20,112,5.5,6,-220,2,5.5,6,218.5,219,2,111
1103,20211103,521,V,Charlotte,26,26,15,25,92,224,226.5,200,109.5,6,6,224,226.5,3.5,109.5
1103,20211103,522,H,GoldenState,21,32,27,34,114,6,6,-240,3.5,6,6,224,226.5,3.5,109.5
1104,20211104,523,V,Philadelphia,31,32,23,23,109,5.5,4.5,-190,4.5,5.5,4.5,208.5,207.5,4.5,102
1104,20211104,524,H,Detroit,32,34,16,16,98,208.5,207.5,170,102,5.5,4.5,208.5,207.5,4.5,102
1104,20211104,525,V,Utah,15,24,36,41,116,220.5,1.5,-120,2,0,1.5,220.5,218.5,2,111.5
1104,20211104,526,H,Atlanta,16,24,34,24,98,0,218.5,100,111.5,0,1.5,220.5,218.5,2,111.5
1104,20211104,527,V,Boston,18,33,24,20,95,215,213.5,225,108,6,6.5,215,213.5,8.5,108
1104,20211104,528,H,Miami,24,9,24,21,78,6,6.5,-265,8.5,6,6.5,215,213.5,8.5,108
1104,20211104,529,V,Houston,30,31,25,25,111,217.5,220,500,108,10.5,11.5,217.5,220,10,108
1104,20211104,530,H,Phoenix,36,20,37,30,123,10.5,11.5,-700,10,10.5,11.5,217.5,220,10,108
1104,20211104,531,V,OklahomaCity,21,27,24,35,107,217.5,214,475,105,13,10.5,217.5,214,5.5,105
1104,20211104,532,H,LALakers,25,27,28,24,104,13,10.5,-650,5.5,13,10.5,217.5,214,5.5,105
1105,20211105,533,V,SanAntonio,30,19,23,30,102,5,4,-170,104,5,4,212,213,2,104
1105,20211105,534,H,Orlando,20,16,26,27,89,212,213,150,2,5,4,212,213,2,104
1105,20211105,535,V,Brooklyn,28,11,39,18,96,9.5,9.5,-500,7,9.5,9.5,212,210.5,7,107.5
1105,20211105,536,H,Detroit,23,16,23,28,90,212,210.5,400,107.5,9.5,9.5,212,210.5,7,107.5
1105,20211105,537,V,Memphis,31,16,21,19,87,225,220.5,120,3,0,2.5,225,220.5,3,111
1105,20211105,538,H,Washington,35,25,31,24,115,0,2.5,-140,111,0,2.5,225,220.5,3,111
1105,20211105,539,V,NewYork,19,37,32,25,113,217.5,217,145,104,5.5,3.5,217.5,217,0,104
1105,20211105,540,H,Milwaukee,38,25,20,15,98,5.5,3.5,-165,0,5.5,3.5,217.5,217,0,104
1105,20211105,541,V,Cleveland,28,20,26,28,102,212.5,204,195,99,6,6,212.5,204,1,99
1105,20211105,542,H,Toronto,29,28,23,21,101,6,6,-230,1,6,6,212.5,204,1,99
1105,20211105,543,V,LAClippers,23,24,28,29,104,3,2.5,-140,4.5,3,2.5,215.5,215.5,4.5,111
1105,20211105,544,H,Minnesota,33,24,15,12,84,215.5,215.5,120,111,3,2.5,215.5,215.5,4.5,111
1105,20211105,545,V,NewOrleans,31,19,16,19,85,219.5,213.5,390,108.5,3,9.5,219.5,213.5,4.5,108.5
1105,20211105,546,H,GoldenState,38,16,34,38,126,3,9.5,-480,4.5,3,9.5,219.5,213.5,4.5,108.5
1105,20211105,547,V,Charlotte,22,31,36,21,110,228,232,115,5,3,2,228,232,5,110
1105,20211105,548,H,Sacramento,41,33,32,34,140,3,2,-135,110,3,2,228,232,5,110
1105,20211105,549,V,Indiana,19,34,30,23,106,224,222.5,180,109,4.5,6,224,222.5,2,109
1105,20211105,550,H,Portland,24,35,23,28,110,4.5,6,-210,2,4.5,6,224,222.5,2,109
1106,20211106,551,V,Houston,27,20,24,23,94,218,215,500,103,10.5,11.5,218,215,8,103
1106,20211106,552,H,Denver,26,20,26,23,95,10.5,11.5,-700,8,10.5,11.5,218,215,8,103
1106,20211106,553,V,Utah,24,28,26,37,115,212.5,212,-110,1,3.5,0,212.5,212,1,107.5
1106,20211106,554,H,Miami,27,28,32,31,118,3.5,0,-110,107.5,3.5,0,212.5,212,1,107.5
1106,20211106,555,V,Philadelphia,22,35,27,30,114,211.5,215,150,102.5,3,4,211.5,215,5,102.5
1106,20211106,556,H,Chicago,21,26,30,28,105,3,4,-170,5,3,4,211.5,215,5,102.5
1106,20211106,557,V,Boston,15,25,32,32,104,213,211,140,3,5.5,3.5,213,211,3,107.5
1106,20211106,558,H,Dallas,29,28,22,28,107,5.5,3.5,-160,107.5,5.5,3.5,213,211,3,107.5
1106,20211106,559,V,Atlanta,26,32,40,19,117,222,222,145,108.5,5,3,222,222,2.5,108.5
1106,20211106,560,H,Phoenix,25,34,27,35,121,5,3,-165,2.5,5,3,222,222,2.5,108.5
1106,20211106,561,V,LALakers,14,22,26,28,90,218.5,223.5,180,0.5,5,5.5,218.5,223.5,0.5,108
1106,20211106,562,H,Portland,36,15,42,12,105,5,5.5,-205,108,5,5.5,218.5,223.5,0.5,108
1107,20211107,563,V,Brooklyn,29,24,35,28,116,4,3.5,-155,3.5,4,3.5,211,210,3.5,103.5
1107,20211107,564,H,Toronto,26,34,17,26,103,211,210,135,103.5,4,3.5,211,210,3.5,103.5
1107,20211107,565,V,Indiana,27,21,26,20,94,223,225,120,114.5,2,2.5,223,225,2,114.5
1107,20211107,566,H,Sacramento,19,24,24,24,91,2,2.5,-140,2,2,2.5,223,225,2,114.5
1107,20211107,567,V,Cleveland,29,27,33,37,126,209,207.5,260,100.5,7.5,7.5,209,207.5,6,100.5
1107,20211107,568,H,NewYork,30,27,18,34,109,7.5,7.5,-310,6,7.5,7.5,209,207.5,6,100.5
1107,20211107,569,V,Utah,15,37,33,15,100,11.5,11,-700,6,11.5,11,212,211,6,109
1107,20211107,570,H,Orlando,28,22,25,32,107,212,211,500,109,11.5,11,212,211,6,109
1107,20211107,571,V,Milwaukee,24,28,19,23,94,3,1,-115,112.5,3,1,221.5,219.5,0.5,112.5
1107,20211107,572,H,Washington,26,23,33,19,101,221.5,219.5,-105,0.5,3,1,221.5,219.5,0.5,112.5
1107,20211107,573,V,SanAntonio,28,27,14,25,94,5.5,3.5,-165,104,5.5,3.5,212,213.5,1,104
1107,20211107,574,H,OklahomaCity,14,31,34,20,99,212,213.5,145,1,5.5,3.5,212,213.5,1,104
1107,20211107,575,V,Houston,32,29,22,24,107,222,218.5,650,106.5,13,13,222,218.5,5.5,106.5
1107,20211107,576,H,GoldenState,37,32,34,17,120,13,13,-1000,5.5,13,13,222,218.5,5.5,106.5
1107,20211107,577,V,Charlotte,39,19,29,19,106,224,224.5,210,108.5,6,6,224,224.5,3,108.5
1107,20211107,578,H,LAClippers,31,30,28,31,120,6,6,-250,3,6,6,224,224.5,3,108.5
1108,20211108,501,V,NewYork,28,30,14,31,103,210,2,-125,103.5,4.5,2,210,213.5,2,103.5
1108,20211108,502,H,Philadelphia,21,23,25,27,96,4.5,213.5,105,2,4.5,2,210,213.5,2,103.5
1108,20211108,503,V,Brooklyn,27,30,21,17,95,215,216.5,100,104.5,1.5,0,215,216.5,1,104.5
1108,20211108,504,H,Chicago,35,16,25,42,118,1.5,0,-120,1,1.5,0,215,216.5,1,104.5
1108,20211108,505,V,Minnesota,34,20,38,21,118,218.5,221,165,105,6,4.5,218.5,221,2,105
1108,20211108,506,H,Memphis,34,24,23,32,125,6,4.5,-185,2,6,4.5,218.5,221,2,105
1108,20211108,507,V,NewOrleans,27,20,22,23,92,210.5,210.5,330,107,9,9,210.5,210.5,4.5,107
1108,20211108,508,H,Dallas,22,29,27,30,108,9,9,-400,4.5,9,9,210.5,210.5,4.5,107
1108,20211108,509,V,Miami,25,24,21,26,96,208.5,1.5,-125,5,0,1.5,208.5,203,5,100
1108,20211108,510,H,Denver,30,34,27,22,113,0,203,105,100,0,1.5,208.5,203,5,100
1108,20211108,511,V,Atlanta,34,31,20,28,113,223,222,140,108,3.5,3.5,223,222,2.5,108
1108,20211108,512,H,GoldenState,32,29,41,25,127,3.5,3.5,-160,2.5,3.5,3.5,223,222,2.5,108
1108,20211108,513,V,Phoenix,34,33,31,11,109,3,3.5,-155,2,3,3.5,222.5,224,2,113.5
1108,20211108,514,H,Sacramento,28,36,12,28,104,222.5,224,135,113.5,3,3.5,222.5,224,2,113.5
1108,20211108,515,V,Charlotte,26,34,27,28,123,224.5,225.5,115,107.5,2.5,2.5,224.5,225.5,1,107.5
1108,20211108,516,H,LALakers,29,32,33,21,126,2.5,2.5,-135,1,2.5,2.5,224.5,225.5,1,107.5
1109,20211109,517,V,Milwaukee,30,31,30,27,118,6.5,6.5,-280,4.5,6.5,6.5,222.5,215,4.5,109
1109,20211109,518,H,Philadelphia,39,19,35,16,109,222.5,215,240,109,6.5,6.5,222.5,215,4.5,109
1109,20211109,519,V,Atlanta,28,22,30,18,98,22,223,300,107.5,22,8.5,7.5,223,2,107.5
1109,20211109,520,H,Utah,30,32,33,15,110,7.5,8.5,-360,2,7.5,8.5,22,223,2,107.5
1109,20211109,521,V,Portland,26,29,24,30,109,222.5,220,125,107,3.5,3,222.5,220,1,107
1109,20211109,522,H,LAClippers,33,23,27,34,117,3.5,3,-145,1,3.5,3,222.5,220,1,107
1110,20211110,523,V,Washington,24,20,24,29,97,3,3.5,-160,4,3,3.5,213.5,208.5,4,101
1110,20211110,524,H,Cleveland,22,27,25,20,94,213.5,208.5,140,101,3,3.5,213.5,208.5,4,101
1110,20211110,525,V,Brooklyn,28,37,29,29,123,9,10,-500,2.5,9,10,212,211,2.5,104
1110,20211110,526,H,Orlando,23,30,22,15,90,212,211,400,104,9,10,212,211,2.5,104
1110,20211110,527,V,Toronto,25,21,22,20,88,212,206,145,3.5,2,3,212,206,3.5,101
1110,20211110,528,H,Boston,33,29,18,24,104,2,3,-165,101,2,3,212,206,3.5,101
1110,20211110,529,V,Milwaukee,31,20,31,30,112,218,216,140,108,1.5,3.5,218,216,4,108
1110,20211110,530,H,NewYork,22,20,24,34,100,1.5,3.5,-160,4,1.5,3.5,218,216,4,108
1110,20211110,531,V,Detroit,23,26,33,30,112,210.5,211.5,120,103,3.5,2.5,210.5,211.5,1.5,103
1110,20211110,532,H,Houston,21,29,29,25,104,3.5,2.5,-140,1.5,3.5,2.5,210.5,211.5,1.5,103
1110,20211110,533,V,Charlotte,34,26,21,37,118,226.5,228,170,110.5,4,4.5,226.5,228,4,110.5
1110,20211110,534,H,Memphis,36,16,26,30,108,4,4.5,-190,4,4,4.5,226.5,228,4,110.5
1110,20211110,535,V,OklahomaCity,28,28,29,23,108,211,208.5,160,102,4.5,4,211,208.5,4,102
1110,20211110,536,H,NewOrleans,29,19,23,29,100,4.5,4,-180,4,4.5,4,211,208.5,4,102
1110,20211110,537,V,Dallas,33,21,26,27,107,214,215,145,0.5,3,3.5,214,215,0.5,103
1110,20211110,538,H,Chicago,32,29,34,22,117,3,3.5,-165,103,3,3.5,214,215,0.5,103
1110,20211110,539,V,Sacramento,20,34,33,30,117,222.5,222.5,-105,5,1.5,1,222.5,222.5,5,108
1110,20211110,540,H,SanAntonio,34,37,33,32,136,1.5,1,-115,108,1.5,1,222.5,222.5,5,108
1110,20211110,541,V,Portland,26,21,30,32,109,221,225,180,1.5,6,5,221,225,1.5,109.5
1110,20211110,542,H,Phoenix,27,33,27,32,119,6,5,-210,109.5,6,5,221,225,1.5,109.5
1110,20211110,543,V,Indiana,20,24,21,33,98,3,3,-150,3,3,3,213,205,3,104
1110,20211110,544,H,Denver,23,21,25,32,101,213,205,130,104,3,3,213,205,3,104
1110,20211110,545,V,Minnesota,28,26,30,26,110,220,222.5,265,0.5,8,7.5,220,222.5,0.5,107
1110,20211110,546,H,GoldenState,31,38,24,30,123,8,7.5,-320,107,8,7.5,220,222.5,0.5,107
1110,20211110,547,V,Miami,25,32,29,26,117,3,5.5,-220,3,3,5.5,215,215,3,103.5
1110,20211110,548,H,LALakers,28,27,27,30,120,215,215,190,103.5,3,5.5,215,215,3,103.5
1111,20211111,549,V,Toronto,27,25,29,34,115,213.5,212,155,104,2,4,213.5,212,1,104
1111,20211111,550,H,Philadelphia,30,27,21,31,109,2,4,-175,1,2,4,213.5,212,1,104
1111,20211111,551,V,Indiana,32,28,25,26,111,219.5,215,425,105.5,9,10.5,219.5,215,10.5,105.5
1111,20211111,552,H,Utah,30,21,26,23,100,9,10.5,-550,10.5,9,10.5,219.5,215,10.5,105.5
1111,20211111,553,V,Miami,40,18,20,31,109,214.5,211.5,190,104.5,2.5,5.5,214.5,211.5,5,104.5
1111,20211111,554,H,LAClippers,25,31,30,26,112,2.5,5.5,-220,5,2.5,5.5,214.5,211.5,5,104.5
1112,20211112,555,V,NewYork,34,21,21,20,96,225.5,2.5,-135,109,0,2.5,225.5,225,1,109
1112,20211112,556,H,Charlotte,18,28,34,24,104,0,225,115,1,0,2.5,225.5,225,1,109
1112,20211112,557,V,Detroit,18,23,11,26,78,204,200,165,0.5,5,4.5,204,200,0.5,97
1112,20211112,558,H,Cleveland,24,28,22,24,98,5,4.5,-185,97,5,4.5,204,200,0.5,97
1112,20211112,559,V,Milwaukee,30,25,26,27,113,2,209,175,106,2,5.5,216,209,6,106
1112,20211112,560,H,Boston,30,21,37,20,122,216,5.5,-200,6,2,5.5,216,209,6,106
1112,20211112,561,V,Portland,30,25,26,23,104,6.5,7,-300,1.5,6.5,7,223.5,222.5,1.5,108
1112,20211112,562,H,Houston,27,18,22,25,92,223.5,222.5,250,108,6.5,7,223.5,222.5,1.5,108
1112,20211112,563,V,Brooklyn,33,33,29,25,120,7.5,9.5,-430,3,7.5,9.5,211.5,214.5,3,104.5
1112,20211112,564,H,NewOrleans,25,34,24,29,112,211.5,214.5,360,104.5,7.5,9.5,211.5,214.5,3,104.5
1112,20211112,565,V,Phoenix,36,26,30,27,119,222,2,-135,113.5,1,2,222,222.5,4,113.5
1112,20211112,566,H,Memphis,23,20,21,30,94,1,222.5,115,4,1,2,222,222.5,4,113.5
1112,20211112,567,V,Sacramento,23,39,24,17,103,4.5,5,-200,105,4.5,5,217.5,218.5,1.5,105
1112,20211112,568,H,OklahomaCity,16,32,29,28,105,217.5,218.5,175,1.5,4.5,5,217.5,218.5,1.5,105
1112,20211112,569,V,Dallas,31,37,34,21,123,1.5,2.5,-145,107.5,1.5,2.5,217.5,220,2,107.5
